dissemination_identifier,execution_timestamp_utc,execution_month,effective_date,expiration_date,tenor_days,tenor_months_rounded,tenor_years_exact,tenor_label,swap_format_inferred,fixed_rate_decimal,fixed_rate_pct,notional_usd,currency,underlier_name_norm,index_family_norm,cpi_lag_months_inferred,index_convention_inferred,source_file,platform_identifier,cleared
1458746786000000201,2025-12-16T17:16:59Z,2025-12,2025-12-18,2035-12-18,3652,120,9.998631,10Y,YYIS,0.02419,2.419,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1459891353000000301,2025-12-16T18:52:43Z,2025-12,2025-12-01,2035-12-01,3652,120,9.998631,10Y,YYIS,0.025,2.5,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1459891354000000401,2025-12-16T18:52:43Z,2025-12,2025-12-01,2035-12-01,3652,120,9.998631,10Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1460114087000000201,2025-12-16T19:45:53Z,2025-12,2025-12-18,2035-12-18,3652,120,9.998631,10Y,YYIS,0.02412,2.412,920000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1460142280000000401,2025-12-16T19:54:43Z,2025-12,2025-12-01,2030-12-01,1826,60,4.999316,5Y,YYIS,0.025,2.5,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1460142281000000501,2025-12-16T19:54:43Z,2025-12,2025-12-01,2030-12-01,1826,60,4.999316,5Y,YYIS,0.025,2.5,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1460285825000000301,2025-12-16T20:21:20Z,2025-12,2025-12-18,2035-12-18,3652,120,9.998631,10Y,YYIS,0.02411,2.411,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1460330005000000701,2025-12-16T20:26:17Z,2025-12,2025-12-18,2055-12-18,10957,360,29.998631,30Y,YYIS,0.02438,2.438,190000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1460480734000000101,2025-12-16T21:08:22Z,2025-12,2025-12-17,2055-12-17,10957,360,29.998631,30Y,YYIS,0.0245,2.45,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1460480737000000401,2025-12-16T21:08:22Z,2025-12,2025-12-18,2055-12-18,10957,360,29.998631,30Y,YYIS,0.02444,2.444,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1460480738000000501,2025-12-16T21:08:22Z,2025-12,2025-12-18,2055-12-18,10957,360,29.998631,30Y,YYIS,0.024435,2.4435,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1460970404000000101,2025-12-16T21:28:51Z,2025-12,2025-12-18,2035-12-18,3652,120,9.998631,10Y,YYIS,0.0242,2.42,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1460970405000000201,2025-12-16T21:28:51Z,2025-12,2025-12-18,2035-12-18,3652,120,9.998631,10Y,YYIS,0.02419,2.419,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1460970406000000301,2025-12-16T21:28:51Z,2025-12,2025-12-18,2035-12-18,3652,120,9.998631,10Y,YYIS,0.02411,2.411,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1460970407000000401,2025-12-16T21:28:51Z,2025-12,2025-12-16,2035-12-16,3652,120,9.998631,10Y,YYIS,0.02455,2.455,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1471820025000001101,2025-12-17T13:31:07Z,2025-12,2025-12-19,2055-12-19,10957,360,29.998631,30Y,YYIS,0.02445,2.445,310000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1472218590000000101,2025-12-17T14:11:35Z,2025-12,2025-12-15,2030-12-15,1826,60,4.999316,5Y,YYIS,0.024,2.4,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1472740116000001101,2025-12-17T15:24:18Z,2025-12,2025-09-03,2035-09-03,3652,120,9.998631,10Y,YYIS,0.0259329,2.59329,500000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1472740117000001201,2025-12-17T15:24:18Z,2025-12,2025-10-10,2035-10-10,3652,120,9.998631,10Y,YYIS,0.025457,2.5457,240000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1472740118000001301,2025-12-17T15:24:18Z,2025-12,2025-08-28,2035-08-28,3652,120,9.998631,10Y,YYIS,0.025908,2.5908,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1472740120000001501,2025-12-17T15:24:18Z,2025-12,2025-10-09,2035-10-09,3652,120,9.998631,10Y,YYIS,0.0253461,2.53461,80000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1472740121000001601,2025-12-17T15:24:18Z,2025-12,2025-09-19,2035-09-19,3652,120,9.998631,10Y,YYIS,0.025397,2.5397,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1472740122000001701,2025-12-17T15:24:18Z,2025-12,2025-11-18,2035-11-18,3652,120,9.998631,10Y,YYIS,0.024672,2.4672,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1472740123000001801,2025-12-17T15:24:18Z,2025-12,2025-09-18,2035-09-18,3652,120,9.998631,10Y,YYIS,0.025492,2.5492,510000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1472740124000001901,2025-12-17T15:24:18Z,2025-12,2025-10-28,2035-10-28,3652,120,9.998631,10Y,YYIS,0.02491,2.491,430000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1472740125000002001,2025-12-17T15:24:18Z,2025-12,2025-09-22,2035-09-22,3652,120,9.998631,10Y,YYIS,0.0256104,2.56104,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1472740126000002101,2025-12-17T15:24:18Z,2025-12,2025-11-18,2035-11-18,3652,120,9.998631,10Y,YYIS,0.02469,2.469,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1473015342000000301,2025-12-17T16:14:37Z,2025-12,2025-12-15,2055-12-15,10957,360,29.998631,30Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1473015343000000401,2025-12-17T16:14:37Z,2025-12,2025-12-15,2030-12-15,1826,60,4.999316,5Y,YYIS,0.025,2.5,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1473211666000000501,2025-12-17T16:46:13Z,2025-12,2025-12-19,2030-12-19,1826,60,4.999316,5Y,ZCIS,0.023625,2.3625,2000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,BILT,I
1475563367000000201,2025-12-17T16:46:13Z,2025-12,2025-12-19,2030-12-19,1826,60,4.999316,5Y,ZCIS,0.023625,2.3625,2000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,BILT,I
1473183970000000101,2025-12-17T16:50:20Z,2025-12,2025-12-19,2055-12-19,10957,360,29.998631,30Y,ZCIS,0.0243375,2.43375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,BGCD,I
1473183972000000301,2025-12-17T16:50:20Z,2025-12,2025-12-19,2055-12-19,10957,360,29.998631,30Y,ZCIS,0.0243375,2.43375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,BGCD,N
1474509970000000101,2025-12-17T16:50:20Z,2025-12,2025-12-19,2055-12-19,10957,360,29.998631,30Y,ZCIS,0.0243375,2.43375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,BGCD,I
1473183976000000701,2025-12-17T16:50:35Z,2025-12,2025-12-19,2055-12-19,10957,360,29.998631,30Y,ZCIS,0.0243375,2.43375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,BGCD,I
1473183977000000801,2025-12-17T16:50:35Z,2025-12,2025-12-19,2055-12-19,10957,360,29.998631,30Y,ZCIS,0.0243375,2.43375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,BGCD,N
1474509972000000301,2025-12-17T16:50:35Z,2025-12,2025-12-19,2055-12-19,10957,360,29.998631,30Y,ZCIS,0.0243375,2.43375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,BGCD,I
1473192200000000101,2025-12-17T16:50:40Z,2025-12,2025-12-19,2055-12-19,10957,360,29.998631,30Y,ZCIS,0.0243375,2.43375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,BGCD,I
1473192201000000201,2025-12-17T16:50:40Z,2025-12,2025-12-19,2055-12-19,10957,360,29.998631,30Y,ZCIS,0.0243375,2.43375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,BGCD,N
1474509973000000401,2025-12-17T16:50:40Z,2025-12,2025-12-19,2055-12-19,10957,360,29.998631,30Y,ZCIS,0.0243375,2.43375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,BGCD,I
1474134144000000201,2025-12-17T18:13:42Z,2025-12,2025-12-19,2035-12-19,3652,120,9.998631,10Y,YYIS,0.0241,2.41,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1474286574000000401,2025-12-17T18:41:47Z,2025-12,2025-12-01,2035-12-01,3652,120,9.998631,10Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1474286575000000501,2025-12-17T18:41:47Z,2025-12,2025-12-01,2035-12-01,3652,120,9.998631,10Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1474288601000000101,2025-12-17T18:41:47Z,2025-12,2025-12-01,2035-12-01,3652,120,9.998631,10Y,ZCIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1474288603000000301,2025-12-17T18:41:47Z,2025-12,2025-12-01,2035-12-01,3652,120,9.998631,10Y,ZCIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1820130327000000101,2025-12-17T18:41:47Z,2025-12,2025-12-01,2035-12-01,3652,120,9.998631,10Y,ZCIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,N
1820547792000000201,2025-12-17T18:41:47Z,2025-12,2025-12-01,2035-12-01,3652,120,9.998631,10Y,ZCIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,N
1474525346000000301,2025-12-17T19:14:05Z,2025-12,2025-12-01,2030-12-01,1826,60,4.999316,5Y,YYIS,0.025,2.5,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1474525347000000401,2025-12-17T19:14:05Z,2025-12,2025-12-01,2030-12-01,1826,60,4.999316,5Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1474528188000000201,2025-12-17T19:14:05Z,2025-12,2025-12-01,2030-12-01,1826,60,4.999316,5Y,ZCIS,0.025,2.5,2000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1474528192000000601,2025-12-17T19:14:05Z,2025-12,2025-12-01,2030-12-01,1826,60,4.999316,5Y,ZCIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1820072513000000201,2025-12-17T19:14:05Z,2025-12,2025-12-01,2030-12-01,1826,60,4.999316,5Y,ZCIS,0.025,2.5,2000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,N
1821230076000000701,2025-12-17T19:14:05Z,2025-12,2025-12-01,2030-12-01,1826,60,4.999316,5Y,ZCIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,N
1487883220000000501,2025-12-18T13:08:05Z,2025-12,2025-09-02,2030-09-02,1826,60,4.999316,5Y,YYIS,0.027297,2.7297,300000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883221000000601,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.027235,2.7235,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883222000000701,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.027505,2.7505,370000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883223000000801,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.027235,2.7235,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883224000000901,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.02641,2.641,430000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883225000001001,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.027235,2.7235,82000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883226000001101,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.027235,2.7235,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883227000001201,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.025615,2.5615,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883228000001301,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.02641,2.641,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883229000001401,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.02442,2.442,320000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883230000001501,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.026875,2.6875,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883231000001601,2025-12-18T13:08:05Z,2025-12,2025-07-17,2030-07-17,1826,60,4.999316,5Y,YYIS,0.02689,2.689,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883232000001701,2025-12-18T13:08:05Z,2025-12,2025-09-02,2030-09-02,1826,60,4.999316,5Y,YYIS,0.027297,2.7297,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883233000001801,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.027235,2.7235,75000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883234000001901,2025-12-18T13:08:05Z,2025-12,2025-07-17,2030-07-17,1826,60,4.999316,5Y,YYIS,0.02689,2.689,930000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883235000002001,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.02685,2.685,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883236000002101,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.025615,2.5615,440000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883237000002201,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.02514,2.514,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883238000002301,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.02514,2.514,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883239000002401,2025-12-18T13:08:05Z,2025-12,2025-07-22,2030-07-22,1826,60,4.999316,5Y,YYIS,0.02702,2.702,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883240000002501,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.026875,2.6875,190000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883242000002701,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.02685,2.685,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883243000002801,2025-12-18T13:08:05Z,2025-12,2025-04-09,2029-04-09,1461,48,4.0,4Y,YYIS,0.023964,2.3964,200000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883244000002901,2025-12-18T13:08:05Z,2025-12,2025-07-17,2030-07-17,1826,60,4.999316,5Y,YYIS,0.02689,2.689,210000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883245000003001,2025-12-18T13:08:05Z,2025-12,2025-07-17,2030-07-17,1826,60,4.999316,5Y,YYIS,0.02689,2.689,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883246000003101,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.026875,2.6875,510000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883247000003201,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.02641,2.641,190000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883248000003301,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.026695,2.6695,260000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883249000003401,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.026875,2.6875,75000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1487883250000003501,2025-12-18T13:08:05Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.025615,2.5615,200000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1488396238000000801,2025-12-18T13:54:53Z,2025-12,2025-12-22,2055-12-22,10957,360,29.998631,30Y,YYIS,0.024145,2.4145,190000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1488934222000000101,2025-12-18T14:45:55Z,2025-12,2025-12-15,2030-12-15,1826,60,4.999316,5Y,YYIS,0.024,2.4,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1488952644000000301,2025-12-18T14:48:11Z,2025-12,2025-12-15,2035-12-15,3652,120,9.998631,10Y,YYIS,0.024,2.4,800000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1489309080000002201,2025-12-18T16:10:02Z,2025-12,2025-12-22,2030-12-22,1826,60,4.999316,5Y,YYIS,0.0233,2.33,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1490372858000000101,2025-12-18T17:49:34Z,2025-12,2025-12-22,2035-12-22,3652,120,9.998631,10Y,YYIS,0.02386,2.386,920000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1490764463000000101,2025-12-18T18:42:44Z,2025-12,2025-12-01,2035-12-01,3652,120,9.998631,10Y,YYIS,0.025,2.5,800000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1490764464000000201,2025-12-18T18:42:44Z,2025-12,2025-12-01,2035-12-01,3652,120,9.998631,10Y,YYIS,0.025,2.5,900000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1490767014000000501,2025-12-18T18:43:31Z,2025-12,2025-09-15,2055-09-15,10957,360,29.998631,30Y,YYIS,0.024397,2.4397,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1491028493000000201,2025-12-18T20:05:20Z,2025-12,2025-12-01,2030-12-01,1826,60,4.999316,5Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1491030593000000101,2025-12-18T20:05:20Z,2025-12,2025-12-01,2030-12-01,1826,60,4.999316,5Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1491108900000000301,2025-12-18T21:00:04Z,2025-12,2025-12-22,2045-12-22,7305,240,20.0,20Y,YYIS,0.024267,2.4267,530000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1491118366000000101,2025-12-18T21:00:18Z,2025-12,2025-12-18,2045-12-22,7309,240,20.010951,20Y,Unclear,0.024267,2.4267,530000.0,USD,USA CPI-U,US CPI-U,3,US CPI inflation-linked swap; exact convention unclear,December_CFTC_121744.zip,TWSF,N
1491115271000000101,2025-12-18T21:00:31Z,2025-12,2025-12-22,2032-12-22,2557,84,7.000684,7Y,YYIS,0.023727,2.3727,450000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1491115272000000201,2025-12-18T21:01:09Z,2025-12,2025-12-22,2055-12-22,10957,360,29.998631,30Y,YYIS,0.024352,2.4352,72000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1502366512000000201,2025-12-19T13:45:41Z,2025-12,2025-12-15,2030-12-15,1826,60,4.999316,5Y,YYIS,0.024,2.4,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1502555285000001001,2025-12-19T14:14:47Z,2025-12,2025-07-02,2035-07-02,3652,120,9.998631,10Y,YYIS,0.0248,2.48,180000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1502555286000001101,2025-12-19T14:14:47Z,2025-12,2025-06-03,2035-06-03,3652,120,9.998631,10Y,YYIS,0.024985,2.4985,150000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
